"Area","Country code","Year","Area type","Continent","Ember region","EU","OECD","G20","G7","Category","Subcategory","Variable","Unit","Value","YoY absolute change","YoY % change"
"Germany","DEU",2021,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Aggregate fuel","Renewables","mtCO2",14.9,-1.1,-6.88
"Germany","DEU",2021,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Aggregate fuel","Wind and Solar","mtCO2",3.63,-0.2,-5.22
"Germany","DEU",2021,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","CO2 intensity","CO2 intensity","gCO2/kWh",365.98,33.4,10.04
"Germany","DEU",2021,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Fuel","Bioenergy","mtCO2",10.79,-0.92,-7.86
"Germany","DEU",2021,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Fuel","Coal","mtCO2",134.89,24.52,22.22
"Germany","DEU",2021,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Fuel","Gas","mtCO2",46.66,-0.57,-1.21
"Germany","DEU",2021,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Fuel","Hydro","mtCO2",0.47,0.02,4.44
"Germany","DEU",2021,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Fuel","Nuclear","mtCO2",0.83,0.06,7.79
"Germany","DEU",2021,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Fuel","Other Fossil","mtCO2",15.81,1.52,10.64
"Germany","DEU",2021,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Fuel","Other Renewables","mtCO2",0.01,0,0
"Germany","DEU",2021,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Fuel","Solar","mtCO2",2.37,-0.01,-0.42
"Germany","DEU",2021,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Fuel","Wind","mtCO2",1.26,-0.19,-13.1
"Germany","DEU",2021,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Total","Total emissions","mtCO2",213.09,24.43,12.95
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Capacity","Aggregate fuel","Clean","GW",17.9,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Capacity","Aggregate fuel","Fossil","GW",28.9,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Capacity","Aggregate fuel","Gas and Other Fossil","GW",20.23,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Capacity","Aggregate fuel","Hydro, Bioenergy and Other Renewables","GW",17.52,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Capacity","Aggregate fuel","Renewables","GW",17.9,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Capacity","Aggregate fuel","Wind and Solar","GW",0.38,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Capacity","Fuel","Bioenergy","GW",0.4,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Capacity","Fuel","Coal","GW",8.67,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Capacity","Fuel","Gas","GW",11.02,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Capacity","Fuel","Hydro","GW",16.39,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Capacity","Fuel","Nuclear","GW",NA,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Capacity","Fuel","Other Fossil","GW",9.21,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Capacity","Fuel","Other Renewables","GW",0.73,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Capacity","Fuel","Solar","GW",0.02,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Capacity","Fuel","Wind","GW",0.36,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity demand","Demand","Demand","TWh",313.5,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity demand","Demand per capita","Demand per capita","MWh",5.5,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Aggregate fuel","Clean","%",18.91,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Aggregate fuel","Fossil","%",81.1,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Aggregate fuel","Gas and Other Fossil","%",71.34,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Aggregate fuel","Hydro, Bioenergy and Other Renewables","%",18.69,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Aggregate fuel","Renewables","%",18.91,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Aggregate fuel","Wind and Solar","%",0.22,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Aggregate fuel","Clean","TWh",50.87,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Aggregate fuel","Fossil","TWh",218.28,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Aggregate fuel","Gas and Other Fossil","TWh",192,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Aggregate fuel","Hydro, Bioenergy and Other Renewables","TWh",50.29,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Aggregate fuel","Renewables","TWh",50.87,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Aggregate fuel","Wind and Solar","TWh",0.58,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Bioenergy","%",0.52,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Coal","%",9.76,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Gas","%",37.66,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Hydro","%",16.42,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Nuclear","%",0,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Other Fossil","%",33.68,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Other Renewables","%",1.75,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Solar","%",0.01,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Wind","%",0.21,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Bioenergy","TWh",1.39,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Coal","TWh",26.28,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Gas","TWh",101.36,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Hydro","TWh",44.2,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Nuclear","TWh",0,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Other Fossil","TWh",90.64,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Other Renewables","TWh",4.7,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Solar","TWh",0.02,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Wind","TWh",0.56,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Total","Total Generation","TWh",269.15,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Electricity imports","Electricity imports","Net Imports","TWh",44.35,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Aggregate fuel","Clean","mtCO2",1.57,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Aggregate fuel","Fossil","mtCO2",134.67,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Aggregate fuel","Gas and Other Fossil","mtCO2",113.12,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Aggregate fuel","Hydro, Bioenergy and Other Renewables","mtCO2",1.56,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Aggregate fuel","Renewables","mtCO2",1.57,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Aggregate fuel","Wind and Solar","mtCO2",0.01,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","CO2 intensity","CO2 intensity","gCO2/kWh",506.19,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Fuel","Bioenergy","mtCO2",0.32,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Fuel","Coal","mtCO2",21.55,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Fuel","Gas","mtCO2",49.67,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Fuel","Hydro","mtCO2",1.06,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Fuel","Nuclear","mtCO2",0,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Fuel","Other Fossil","mtCO2",63.45,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Fuel","Other Renewables","mtCO2",0.18,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Fuel","Solar","mtCO2",0,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Fuel","Wind","mtCO2",0.01,NA,NA
"Italy","ITA",2000,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Total","Total emissions","mtCO2",136.24,NA,NA
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Capacity","Aggregate fuel","Clean","GW",18.29,0.39,2.18
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Capacity","Aggregate fuel","Fossil","GW",28.98,0.08,0.28
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Capacity","Aggregate fuel","Gas and Other Fossil","GW",20.38,0.15,0.74
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Capacity","Aggregate fuel","Hydro, Bioenergy and Other Renewables","GW",17.61,0.09,0.51
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Capacity","Aggregate fuel","Renewables","GW",18.29,0.39,2.18
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Capacity","Aggregate fuel","Wind and Solar","GW",0.68,0.3,78.95
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Capacity","Fuel","Bioenergy","GW",0.42,0.02,5
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Capacity","Fuel","Coal","GW",8.6,-0.07,-0.81
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Capacity","Fuel","Gas","GW",11.17,0.15,1.36
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Capacity","Fuel","Hydro","GW",16.46,0.07,0.43
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Capacity","Fuel","Nuclear","GW",NA,NA,NA
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Capacity","Fuel","Other Fossil","GW",9.21,0,0
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Capacity","Fuel","Other Renewables","GW",0.73,0,0
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Capacity","Fuel","Solar","GW",0.02,0,0
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Capacity","Fuel","Wind","GW",0.66,0.3,83.33
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity demand","Demand","Demand","TWh",319.46,5.96,1.9
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity demand","Demand per capita","Demand per capita","MWh",5.61,0.11,2
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Aggregate fuel","Clean","%",20.06,NA,NA
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Aggregate fuel","Fossil","%",79.96,NA,NA
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Aggregate fuel","Gas and Other Fossil","%",68.25,NA,NA
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Aggregate fuel","Hydro, Bioenergy and Other Renewables","%",19.61,NA,NA
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Aggregate fuel","Renewables","%",20.06,NA,NA
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Aggregate fuel","Wind and Solar","%",0.45,NA,NA
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Aggregate fuel","Clean","TWh",54.35,3.48,6.84
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Aggregate fuel","Fossil","TWh",216.73,-1.55,-0.71
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Aggregate fuel","Gas and Other Fossil","TWh",185,-7,-3.65
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Aggregate fuel","Hydro, Bioenergy and Other Renewables","TWh",53.15,2.86,5.69
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Aggregate fuel","Renewables","TWh",54.35,3.48,6.84
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Aggregate fuel","Wind and Solar","TWh",1.2,0.62,106.9
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Bioenergy","%",0.68,NA,NA
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Coal","%",11.71,NA,NA
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Gas","%",38.44,NA,NA
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Hydro","%",17.27,NA,NA
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Nuclear","%",0,NA,NA
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Other Fossil","%",29.81,NA,NA
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Other Renewables","%",1.66,NA,NA
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Solar","%",0.01,NA,NA
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Wind","%",0.44,NA,NA
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Bioenergy","TWh",1.83,0.44,31.65
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Coal","TWh",31.73,5.45,20.74
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Gas","TWh",104.19,2.83,2.79
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Hydro","TWh",46.81,2.61,5.9
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Nuclear","TWh",0,0,NA
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Other Fossil","TWh",80.81,-9.83,-10.85
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Other Renewables","TWh",4.51,-0.19,-4.04
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Solar","TWh",0.02,0,0
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Fuel","Wind","TWh",1.18,0.62,110.71
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Total","Total Generation","TWh",271.08,1.93,0.72
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Electricity imports","Electricity imports","Net Imports","TWh",48.38,4.03,9.09
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Aggregate fuel","Clean","mtCO2",1.72,0.15,9.55
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Aggregate fuel","Fossil","mtCO2",133.64,-1.03,-0.76
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Aggregate fuel","Gas and Other Fossil","mtCO2",107.62,-5.5,-4.86
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Aggregate fuel","Hydro, Bioenergy and Other Renewables","mtCO2",1.71,0.15,9.62
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Aggregate fuel","Renewables","mtCO2",1.72,0.15,9.55
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Aggregate fuel","Wind and Solar","mtCO2",0.01,0,0
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","CO2 intensity","CO2 intensity","gCO2/kWh",499.34,-6.85,-1.35
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Fuel","Bioenergy","mtCO2",0.42,0.1,31.25
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Fuel","Coal","mtCO2",26.02,4.47,20.74
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Fuel","Gas","mtCO2",51.05,1.38,2.78
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Fuel","Hydro","mtCO2",1.12,0.06,5.66
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Fuel","Nuclear","mtCO2",0,0,NA
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Fuel","Other Fossil","mtCO2",56.57,-6.88,-10.84
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Fuel","Other Renewables","mtCO2",0.17,-0.01,-5.56
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Fuel","Solar","mtCO2",0,0,NA
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Fuel","Wind","mtCO2",0.01,0,0
"Italy","ITA",2001,"Country","Europe","Europe",1,1,1,1,"Power sector emissions","Total","Total emissions","mtCO2",135.36,-0.88,-0.65
"Italy","ITA",2002,"Country","Europe","Europe",1,1,1,1,"Capacity","Aggregate fuel","Clean","GW",18.73,0.44,2.41
"Italy","ITA",2002,"Country","Europe","Europe",1,1,1,1,"Capacity","Aggregate fuel","Fossil","GW",30.94,1.96,6.76
"Italy","ITA",2002,"Country","Europe","Europe",1,1,1,1,"Capacity","Aggregate fuel","Gas and Other Fossil","GW",22.34,1.96,9.62
"Italy","ITA",2002,"Country","Europe","Europe",1,1,1,1,"Capacity","Aggregate fuel","Hydro, Bioenergy and Other Renewables","GW",17.93,0.32,1.82
"Italy","ITA",2002,"Country","Europe","Europe",1,1,1,1,"Capacity","Aggregate fuel","Renewables","GW",18.73,0.44,2.41
"Italy","ITA",2002,"Country","Europe","Europe",1,1,1,1,"Capacity","Aggregate fuel","Wind and Solar","GW",0.8,0.12,17.65
"Italy","ITA",2002,"Country","Europe","Europe",1,1,1,1,"Capacity","Fuel","Bioenergy","GW",0.51,0.09,21.43
"Italy","ITA",2002,"Country","Europe","Europe",1,1,1,1,"Capacity","Fuel","Coal","GW",8.6,0,0
"Italy","ITA",2002,"Country","Europe","Europe",1,1,1,1,"Capacity","Fuel","Gas","GW",13.13,1.96,17.55
"Italy","ITA",2002,"Country","Europe","Europe",1,1,1,1,"Capacity","Fuel","Hydro","GW",16.56,0.1,0.61
"Italy","ITA",2002,"Country","Europe","Europe",1,1,1,1,"Capacity","Fuel","Nuclear","GW",NA,NA,NA
"Italy","ITA",2002,"Country","Europe","Europe",1,1,1,1,"Capacity","Fuel","Other Fossil","GW",9.21,0,0
"Italy","ITA",2002,"Country","Europe","Europe",1,1,1,1,"Capacity","Fuel","Other Renewables","GW",0.86,0.13,17.81
"Italy","ITA",2002,"Country","Europe","Europe",1,1,1,1,"Capacity","Fuel","Solar","GW",0.02,0,0
"Italy","ITA",2002,"Country","Europe","Europe",1,1,1,1,"Capacity","Fuel","Wind","GW",0.78,0.12,18.18
"Italy","ITA",2002,"Country","Europe","Europe",1,1,1,1,"Electricity demand","Demand","Demand","TWh",327.36,7.9,2.47
"Italy","ITA",2002,"Country","Europe","Europe",1,1,1,1,"Electricity demand","Demand per capita","Demand per capita","MWh",5.73,0.12,2.14
"Italy","ITA",2002,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Aggregate fuel","Clean","%",17.46,NA,NA
"Italy","ITA",2002,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Aggregate fuel","Fossil","%",82.55,NA,NA
"Italy","ITA",2002,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Aggregate fuel","Gas and Other Fossil","%",69.74,NA,NA
"Italy","ITA",2002,"Country","Europe","Europe",1,1,1,1,"Electricity generation","Aggregate fuel","Hydro, Bioenergy and Other Renewables","%",16.94,NA,NA
